date,Check Date Range,channel,platform,campaign_type,campaign_id,campaign_name,ab_variant,geo,device,audience,placement,adset_id,creative_id,impressions,clicks,sessions,conversions,revenue_gbp,spend_gbp,clicks_greater_impressions,conv_greater_sessions,revenue_without_conversion,negative_values,activity_wtihout_spend,revenue_without_spend,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C51603,Discount_Flash48h,B,UK,Mobile,Retargeting,Stories,AS002,CR003,100502,2275,1726,401,13945.34,,No,No,Valid,No,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,B,UK,Mobile,Retargeting,Stories,AS011,CR006,167476,1639,1510,10,400.04,1477.96,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,B,IE,All,Prospecting,YouTube_InStream,AS005,CR005,55258,198,193,2,79.87,426.86,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C89894,Trial_Reengagement,A,IE,Desktop,Retargeting,Feed,AS002,CR004,20117,183,174,9,167.63,166.7,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,B,UK,Desktop,Retargeting,Stories,AS005,CR003,126145,817,678,77,3547.48,1048.39,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,B,UK,Mobile,Retargeting,YouTube_InStream,AS012,CR008,338582,2710,2706,16,331.77,1881.21,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,B,IE,All,Retargeting,Search,AS014,CR008,8149,277,275,2,£73.27,465.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C26685,Discount_Flash48h,B,UK,Desktop,Retargeting,Stories,AS010,CR005,83270,926,848,183,7460.33,1009.52,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,B,IE,All,Prospecting,Feed,AS013,CR004,13969,138,114,1,28.49,124.06,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms,B,IE,All,CRM,Feed,AS003,CR002,13124,249,249,9,452.28,126.79,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Search,Google Ads,Discount Offer,C94025,Discount_Flash48h,A,ie,Desktop,Prospecting,Search,AS004,CR001,5416,296,291,25,1033.82,413.25,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,A,UK,Desktop,Prospecting,Newsletter,AS010,CR003,15479,1318,1244,97,2846.68,25.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Search,Google Ads,Discount Offer,C94025,Discount_Flash48h,A,UK,Desktop,Prospecting,Search,AS003,CR003,26747,503,404,27,2183.2,521.82,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,A,UK,All,Retargeting,Feed,AS014,CR003,190215,3872,3371,415,24507.01,1346.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Display,DV360,Brand Awareness,C94831,Video_TopFunnel_UK,A,IE,All,Prospecting,Display_Network,AS009,CR004,62003,161,124,0,0,447.59,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal,B,UK,Desktop,Prospecting,Newsletter,AS002,CR004,8166,1275,1042,125,6654.59,19.9,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Affiliate,Partner Network,Discount Offer,C45161,Discount_Flash48h,B,IE,Mobile,Prospecting,Stories,AS012,CR005,5944,254,199,14,932.05,240.73,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms,A,UK,All,CRM,Stories,AS015,CR006,221704,2021,1664,124,7446.66,2672.52,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,A,IE,All,Retargeting,Feed,AS011,CR007,19469,317,283,13,500.67,241.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,Variant A,UK,Desktop,Retargeting,Newsletter,AS011,CR001,16110,1171,1115,81,"4,834.04",19.92,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Affiliate,Partner Network,Free Trial,C00918,FreeTrial_NonBrand,B,UK,All,Prospecting,Feed,AS013,CR002,19969,916,723,38,2015.57,1360.01,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C51603,Discount_Flash48h,B,IE,All,Retargeting,Stories,AS009,CR007,9552,60,48,8,,133.79,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,A,UK,Desktop,CRM,Newsletter,AS010,CR001,5334,470,469,50,2523.72,21.01,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial-CompetitorTerms,A,IE,Desktop,Retargeting,Feed,AS001,CR001,13407,85,82,3,150.17,181.89,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct ,A,IE,All,Retargeting,Stories,AS003,CR009,16877,102,97,10,310.94,159.96,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter ,A,UK,All,CRM,Stories,AS014,CR004,174496,1238,1058,3,157.34,1836.3,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount_Flash48h,A,UK,Mobile,Prospecting,Stories,AS007,CR003,129364,2017,1631,158,7488.38,932.99,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,B,IE,Mobile,Retargeting,Stories,AS005,CR009,5091,57,51,8,398.61,44.67,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,B,UK,Desktop,CRM,Stories,AS001,CR006,96881,654,467,1,40.26,709,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C77790,Discount_20pct,b,IE,All,Prospecting,Feed,AS009,CR005,21447,144,112,14,637,135.36,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Search ,Google Ads,Free Trial,C52054,FreeTrial_NonBrand ,A,UK,All,Prospecting,Search,AS015,CR006,174243,6856,5262,186,5959.51,12593.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,A,uk,Desktop,Retargeting,Newsletter,AS004,CR001,16141,1664,1497,302,16212.85,53.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,A,UK,All,Prospecting,Display_Network,AS001,CR006,260925,1694,1462,1,39.89,1017.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,UK,All,Prospecting,Search,AS005,CR002,47922,1646,1307,32,840.9,1628.19,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,B,IE,Mobile,Retargeting,YouTube_InStream,AS001,CR002,68141,709,698,7,227.89,692.94,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,A,IE,All,Prospecting,Display_Network,AS007,CR006,38862,164,137,1,19.2,350.66,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,Variant A,IE,All,CRM,Stories,AS008,CR003,19441,249,234,41,1913.3,175.86,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,UK,Mobile,Prospecting,Stories,AS007,CR008,146590,1436,1074,27,1472.53,1272.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal,A,IE,All,CRM,Newsletter,AS013,CR004,3954,374,374,19,965.33,4.05,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,A,IE,Desktop,CRM,Stories,AS005,CR002,21634,355,286,37,1878.44,220.78,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,Meta Ads,Free Trial,C58061,FreeTrial_NonBrand,A,ie,Mobile,Retargeting,Feed,AS015,CR001,46153,781,640,15,649.88,482.63,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C26685,Discount_Flash48h,A,IE,All,Prospecting,Stories,AS001,CR008,26112,302,251,14,646.05,£235.21,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C26685,Discount_Flash48h,B,IE,Desktop,Retargeting,Feed,AS014,CR001,14802,289,271,48,3402.43,171,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,B,UK,Desktop,Retargeting,Stories,AS012,CR006,87653,909,900,5,178.34,1150.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Affiliate,Partner Network,Free Trial,C00918,FreeTrial_NonBrand,A,UK,Mobile,Prospecting,Feed,AS010,CR003,13281,326,263,19,884.7,323.63,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,UK,All,Prospecting,Display_Network,AS011,CR001,316812,601,445,23,689.74,1560.03,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,IE,All,Retargeting,Stories,AS003,CR007,17719,272,272,24,965.66,150.53,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C94476,FreeTrial_NonBrand,B,IE,All,Prospecting,Feed,AS005,CR002,21414,194,160,9,,166.82,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,A,IE,All,CRM,Stories,AS015,CR004,0,0,0,0,0,31.99,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C89894,Trial-Reengagement,A,IE,All,Retargeting,Feed,AS007,CR004,25091,313,276,18,706.32,319.7,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,Variant A,IE,Desktop,Prospecting,Feed,AS015,CR002,23443,412,315,5,184.81,327.19,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,A,IE,Mobile,CRM,Stories,AS008,CR007,16962,324,264,0,0,247.95,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal,A,UK,Desktop,Prospecting,Newsletter,AS006,CR004,"26,120",3019,2791,127,6117.04,44.38,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal,B,IE,All,Prospecting,Newsletter,AS002,CR006,1869,176,173,32,2735.81,3.54,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,A,IE,Desktop,CRM,Feed,AS003,CR004,20989,229,202,16,709.36,185.06,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,Meta Ads,Free Trial,C43606,Trial_CompetitorTerms,B,UK,All,Retargeting,Feed,AS010,CR007,164703,1917,1917,92,2989.42,"£2,330.71",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,a,UK,All,Prospecting,Newsletter,AS009,CR003,29484,1581,1457,82,3731.48,52.13,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,B,IE,Mobile,Prospecting,Feed,AS008,CR004,17389,144,133,17,1119.92,177.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Display,DV360,Free Trial,C07273,FreeTrial_NonBrand,A,UK,Desktop,Prospecting,Display_Network,AS002,CR007,102379,199,132,2,72.82,964.11,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,Variant A,UK,All,Prospecting,Feed,AS009,CR003,158618,2872,2514,27,£755.82,2361.02,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,B,UK,Mobile,Retargeting,Feed,AS011,CR002,156224,1374,1160,147,8178.48,1312.23,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,Variant B,UK,Mobile,CRM,Search,AS014,CR003,77224,2592,2213,19,388.69,3495.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,IE,All,Prospecting,Search,AS014,CR009,10999,259,171,2,64.24,225.12,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,B,UK,Desktop,Retargeting,Newsletter,AS002,CR003,12106,554,554,30,"£1,994.83",27.65,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Display,DV360,Free Trial,C83689,Trial_Reengagement,A,UK,All,Prospecting,Display_Network,AS009,CR007,138692,929,888,67,2606.36,1714.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,A,IE,All,CRM,Search,AS001,CR004,10824,298,235,17,604.62,651.1,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Email,ESP,Free Trial,C42163,Trial-CompetitorTerms, A ,IE,All,Prospecting,Newsletter,AS012,CR007,1534,72,72,2,78.91,4.93,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,A,IE,Desktop,Prospecting,Stories,AS008,CR009,8722,153,116,1,31.61,99.59,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal ,A,IE,All,Prospecting,Feed,AS014,CR008,24209,186,164,16,505.82,319.41,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Display,DV360,Discount Offer,C88550,Discount_20pct,A,UK,Mobile,Prospecting,Display_Network,AS012,CR002,509137,3009,2833,0,0,2484.36,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,A,UK,Desktop,Prospecting,Newsletter,AS011,CR004,12320,1831,1676,161,9071.9,23.3,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,IE,All,CRM,Stories,AS005,CR004,2352,156,147,4,265.71,111.1,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,UK,All,CRM,Stories,AS004,CR004,127827,2201,1897,165,8287.25,1676.55,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,B,UK,Desktop,CRM,Stories,AS009,CR007,0,0,0,0,0,80.43,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,A,UK,Mobile,Retargeting,Stories,AS015,CR002,26174,1993,1993,381,20556.13,678.64,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,B,UK,All,Prospecting,Stories,AS009,CR009,115021,2219,1650,69,2563.53,1167.99,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Affiliate,Partner Network,Free Trial,C00918,FreeTrial_NonBrand,b,UK,All,CRM,Feed,AS003,CR005,12943,630,516,23,£772.28,502.99,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,B,IE,Desktop,Prospecting,Stories,AS007,CR009,19916,438,375,34,1396.16,146.58,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,B,UK,All,Prospecting,Newsletter,AS014,CR005,19964,1017,952,30,1416.23,93.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,Meta Ads,Free Trial,C58061,FreeTrial_NonBrand,B,IE,Mobile,Retargeting,Feed,AS002,CR005,13448,81,58,3,139.45,178.91,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C77790,Discount_20pct,A,UK,All,Prospecting,Feed,AS003,CR007,243069,4508,4508,500,24840.01,3288.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,B,ie,Desktop,CRM,Search,AS015,CR001,10885,729,591,32,"£1,226.35",811.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,Variant B,IE,Mobile,CRM,Stories,AS004,CR003,10519,207,165,4,133.67,131.75,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal,B,IE,Desktop,Retargeting,Newsletter,AS002,CR009,1921,145,125,7,423.64,7,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Email,ESP,Discount Offer,C86697,Discount_Flash48h,A,IE,Desktop,Prospecting,Newsletter,AS004,CR002,959,146,126,7,515.93,3.69,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C94476,FreeTrial_NonBrand,A,IE,Desktop,Prospecting,Feed,AS011,CR004,16309,338,307,19,775.22,206.23,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,A,UK,Desktop,Retargeting,Display_Network,AS012,CR009,294196,1323,1150,9,346.03,2454.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C46880,Video_TopFunnel_UK,Variant A,UK,All,CRM,Feed,AS002,CR006,127988,1917,1604,10,293.57,1609.16,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,UK,All,Prospecting,Stories,AS011,CR006,75024,641,428,30,1444.45,£931.24,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,IE,Mobile,Prospecting,Feed,AS010,CR008,22035,238,197,15,942.7,214.82,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct ,A,UK,All,Prospecting,Feed,AS005,CR004,157281,1924,1778,54,2811.51,"£1,616.43",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,A,UK,Mobile,Retargeting,Feed,AS006,CR008,87328,1397,1249,7,322.34,1050.88,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79907,Awareness_Display_UK,A,UK,All,Retargeting,YouTube_InStream,AS014,CR008,197969,815,780,5,228.1,1898.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,B,UK,All,Prospecting,Search,AS004,CR006,73339,1429,1429,73,1623.33,2527.84,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C46880,Video_TopFunnel_UK,Variant A,IE,All,Retargeting,Stories,AS006,CR005,22963,243,218,0,0,154.39,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Display,DV360,Discount Offer,C88550,Discount_20pct,A,UK,Desktop,Retargeting,Display_Network,AS005,CR006,157952,433,389,40,1713.07,1094.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C46880,Video_TopFunnel_UK,A,IE,All,CRM,Feed,AS007,CR002,23600,163,138,3,120.09,236.73,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,Meta Ads,Free Trial,C43606,Trial_CompetitorTerms,B,IE,,Prospecting,Stories,AS009,CR003,12876,102,94,2,97.53,165.12,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Search,Google Ads,Discount Offer,C06886,Discount_20pct ,B,IE,All,Retargeting,Search,AS003,CR009,16319,848,708,97,2502.46,932.49,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,B,UK,All,Prospecting,Stories,AS003,CR001,103420,1318,1164,53,"£2,633.09",1198.7,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,UK,Mobile,Prospecting,Feed,AS001,CR001,12951,633,521,48,"£1,487.72",496.39,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C77790,Discount_20pct,B,IE,Desktop,CRM,Feed,AS001,CR009,18880,281,206,12,653.91,,No,No,Valid,No,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,,Discount Offer,C53161,Discount_20pct,B,IE,All,Retargeting,Feed,AS011,CR008,18373,337,273,47,1576.26,,No,No,Valid,No,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Email,,Free Trial,C67159,FreeTrial_NonBrand,A,IE,Desktop,CRM,Newsletter,AS006,CR008,2774,209,209,17,677.76,10.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Paid Search,Google Ads,Discount Offer,C94025,Discount_Flash48h,A,UK,All,Retargeting,Search,AS011,CR008,87348,3318,3275,359,17110.84,6645.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,A,UK,All,CRM,Stories,AS015,CR002,66397,916,673,12,415.65,411.92,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
